#geneID	transcript	cds-parts	phases	chr	strand	start	end	full-length	longest intron	smallest exon
gene7178	RNA14522	0, 1, 2, 3, 4	0,2,1,0,0	NW_014569712.1	-1	221139	222324	true	203	8
gene7179	RNA14523	0, 1, 2, 3, 4	0,2,2,2,1	NW_014569712.1	-1	229292	256088	true	15499	19
gene7179	RNA14524	0, 1, 3, 4	0,2,2,1	NW_014569712.1	-1	229292	256088	true	15499	19
gene7179	RNA14527	5, 1, 2, 3, 4	0,2,2,2,1	NW_014569712.1	-1	229292	241553	true	6926	19
gene7180	RNA14528	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14	0,2,0,2,1,0,0,1,0,0,0,0,0,2,1	NW_014569712.1	1	266247	272075	true	1485	9
gene7180	RNA14529	0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14	0,2,0,2,1,0,0,1,0,0,0,0,2,1	NW_014569712.1	1	266247	272075	true	1485	26
gene7180	RNA14530	0, 1, 2, 3, 15, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14	0,2,0,2,1,0,0,1,0,0,0,0,0,2,1	NW_014569712.1	1	266247	272075	true	1201	9
gene7180	RNA14531	0, 1, 2, 3, 15, 5, 6, 7, 9, 10, 11, 12, 13, 14	0,2,0,2,1,0,0,1,0,0,0,0,2,1	NW_014569712.1	1	266247	272075	true	1201	26
gene7181	RNA14532	0, 1, 2, 3, 4, 5, 6	0,1,0,1,0,1,2	NW_014569712.1	1	275833	277753	true	426	11
gene7181	RNA14533	0, 7, 2, 3, 4, 5, 6	0,1,0,1,0,1,2	NW_014569712.1	1	275833	277753	true	426	11
gene7181	RNA14534	0, 7, 4, 5, 6	0,1,0,1,2	NW_014569712.1	1	275833	277753	true	961	17
gene7182	RNA14535	0, 1, 2, 3, 4	0,2,0,1,0	NW_014569712.1	1	281428	282631	true	138	15
gene7183	RNA14536	0, 1, 2, 3, 4	0,0,2,2,1	NW_014569712.1	-1	284264	286221	true	267	74
gene7183	RNA14537	5, 1, 2, 3, 4	0,0,2,2,1	NW_014569712.1	-1	284264	286017	true	267	36
gene7184	RNA14539	0, 1, 2, 3, 4, 5, 6	0,2,1,1,1,1,1	NW_014569712.1	-1	292738	300416	true	2450	25
gene7184	RNA14540	0, 1, 2, 7, 4, 5, 6	0,2,1,1,1,1,1	NW_014569712.1	-1	292738	300416	true	4250	25
gene7185	RNA14541	0, 1, 2, 3, 4	0,2,2,1,0	NW_014569712.1	1	309374	311013	true	335	39
gene7186	RNA14543	0, 1, 2, 3, 4, 5	0,2,0,2,0,0	NW_014569712.1	1	312136	317513	true	3476	19
gene7186	RNA14544	0, 1, 2, 3, 6, 7	0,2,0,2,0,2	NW_014569712.1	1	312136	317513	true	3470	19
gene7186	RNA14545	0, 1, 2, 3, 6, 8	0,2,0,2,0,2	NW_014569712.1	1	312136	317513	true	3473	19
gene7186	RNA14546	0, 1, 2, 3, 6, 9	0,2,0,2,0,2	NW_014569712.1	1	312136	314668	true	892	19
gene7187	RNA14547	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,1,2,2,0,1,1,0,1,2,0	NW_014569712.1	-1	325453	338950	true	2877	16
gene7188	RNA14548	0, 1, 2, 3, 4, 5	0,0,2,0,2,1	NW_014569713.1	1	11621	13201	true	246	23
gene7188	RNA14551	0, 1, 2, 3, 6	0,0,2,0,2	NW_014569713.1	1	11621	12995	true	246	23
gene7189	RNA14552	0, 1, 2, 3	0,0,1,2	NW_014569713.1	-1	13876	14782	true	132	29
gene7190	RNA14554	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21	0,2,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0	NW_014569713.1	1	15737	26288	true	1264	12
gene7190	RNA14555	0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21	0,2,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0	NW_014569713.1	1	15737	26288	true	1749	12
gene7190	RNA14556	0, 1, 2, 22, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21	0,2,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0	NW_014569713.1	1	15737	26288	true	1264	12
gene7191	RNA14557	0, 1, 2	0,0,0	NW_014569713.1	-1	28013	29108	true	140	27
gene7192	RNA14559	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14	0,2,2,0,1,0,2,0,2,0,2,0,1,0,1	NW_014569713.1	1	29745	36898	true	2556	2
gene7192	RNA14560	15, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14	0,0,2,0,2,0,2,0,1,0,1	NW_014569713.1	1	30976	36898	true	2556	45
gene7193	RNA14561	0, 1, 2, 3, 4, 5, 6	0,1,1,0,1,1,0	NW_014569713.1	-1	37297	39172	true	196	42
gene7194	RNA14562	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,0,2,2,0,2,0,1,2,2,2	NW_014569713.1	-1	39659	49972	true	7301	23
gene7195	RNA14563	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,2,1,2,0,2,0,1,2,1,2,2,0,0	NW_014569713.1	1	44975	50320	true	1736	29
gene7196	RNA14564	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,0,1,0,0,0,0,1,0,2,0,1,0	NW_014569713.1	-1	50701	54448	true	111	19
gene7196	RNA14565	14, 15, 1, 2, 3, 16, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,0,0,1,0,0,0,0,1,0,2,0,1,0	NW_014569713.1	-1	50701	54902	true	274	4
gene7196	RNA14566	14, 15, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,0,0,1,0,0,0,0,1,0,2,0,1,0	NW_014569713.1	-1	50701	54902	true	274	4
gene7197	RNA14568	0, 1, 2, 3	0,2,2,0	NW_014569713.1	1	62958	65050	true	1051	35
gene7199	RNA14570	0, 1, 2	0,1,0	NW_014569713.1	1	66348	67097	true	211	17
gene7200	RNA14571	0, 1, 2, 3	0,2,1,1	NW_014569713.1	-1	67701	68898	true	486	4
gene7200	RNA14572	4, 2, 3	0,1,1	NW_014569713.1	-1	67701	68346	true	159	21
gene7201	RNA14574	0, 1, 2, 3, 4	0,2,2,0,0	NW_014569713.1	1	69316	70237	true	99	22
gene7202	RNA14575	0, 1, 2, 3, 4, 5, 6, 7	0,1,2,0,1,0,0,1	NW_014569713.1	1	70942	72692	true	101	35
gene7203	RNA14577	0, 1, 2, 3, 4	0,0,1,0,1	NW_014569713.1	-1	73537	75029	true	117	46
gene7204	RNA14579	0	0	NW_014569713.1	1	76147	76800	true	NA	218
gene7205	RNA14580	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17	0,1,1,1,0,2,1,0,0,1,0,1,0,2,2,2,0,0	NW_014569713.1	-1	77042	83532	true	577	24
gene7206	RNA14581	0, 1, 2, 3, 4, 5	0,1,2,0,0,1	NW_014569713.1	-1	85378	86664	true	201	3
gene7207	RNA14582	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12	0,2,0,2,1,2,2,1,0,2,0,1,0	NW_014569713.1	-1	89243	239762	true	104257	18
gene7207	RNA14583	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13	0,2,0,2,1,2,2,1,0,2,0,1,0	NW_014569713.1	-1	91732	239762	true	104257	12
gene7208	RNA14584	0, 1, 2, 3, 4, 5	0,2,2,0,2,2	NW_014569713.1	1	242044	244008	true	315	0
gene7208	RNA14585	0, 1, 6, 3, 4, 5	0,2,2,0,2,2	NW_014569713.1	1	242044	244008	true	312	0
gene7209	RNA14586	0	0	NW_014569713.1	-1	244854	245144	true	NA	97
gene7210	RNA14587	0, 1, 2	0,0,1	NW_014569713.1	1	245862	246681	true	82	40
gene7212	RNA14589	0, 1, 2, 3, 4, 5, 6, 7, 8	0,1,0,2,0,0,0,0,0	NW_014569713.1	1	247773	250630	true	111	21
gene7213	RNA14590	0, 1, 2, 3, 4, 5, 6	0,0,0,0,0,2,2	NW_014569713.1	1	251154	254644	true	106	31
gene7214	RNA14591	0	0	NW_014569713.1	-1	256335	256547	true	NA	71
gene7215	RNA14592	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,0,1,1,2,1,1,0,1,0	NW_014569713.1	-1	259175	264053	true	1139	11
gene7217	RNA14596	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,1,0,1,1,0,0,2,2,0	NW_014569713.1	-1	273134	292137	true	13451	10
gene7216	RNA14593	0, 1, 2, 3, 4	0,1,1,0,0	NW_014569713.1	1	292918	294115	true	85	45
gene7218	RNA14597	0, 1, 2, 3	0,0,0,0	NW_014569713.1	-1	294281	295514	true	117	36
gene7218	RNA14598	0, 1, 2, 4	0,0,0,0	NW_014569713.1	-1	294281	295514	true	120	36
gene7219	RNA14599	0, 1, 2, 3	0,0,1,2	NW_014569713.1	1	298238	305337	true	1635	28
gene7220	RNA14600	0, 1, 2	0,2,0	NW_014569713.1	-1	305897	306588	true	319	24
gene7223	RNA14606	0, 1	0,0	NW_014569713.1	-1	311741	313685	true	97	221
gene7221	RNA14601	0, 1, 2, 3, 4, 5, 6, 7, 8	0,0,1,0,2,2,2,0,0	NW_014569713.1	1	307399	348963	true	39726	19
gene7221	RNA14603	0, 1, 9, 3, 4, 5, 6, 7, 8	0,0,1,0,2,2,2,0,0	NW_014569713.1	1	307399	348963	true	39726	19
gene7221	RNA14604	0, 1, 2, 3, 4, 5, 6, 10	0,0,1,0,2,2,2,0	NW_014569713.1	1	307399	324204	true	15307	19
gene7224	RNA14607	0, 1, 2	0,2,2	NW_014569714.1	-1	72471	76862	true	1343	74
gene7225	RNA14608	0, 1, 2, 3	0,0,0,0	NW_014569714.1	-1	92024	95377	true	350	6
gene7225	RNA14609	4, 2, 3	0,0,0	NW_014569714.1	-1	92024	95036	true	350	28
gene7226	RNA14610	0, 1	0,2	NW_014569714.1	-1	286206	287072	true	477	33
gene7227	RNA14611	0, 1, 2, 3, 4	0,1,2,1,2	NW_014569714.1	-1	309514	311042	true	164	26
gene7228	RNA14612	0, 1, 2, 3, 4	0,2,1,2,0	NW_014569714.1	-1	313207	314626	true	298	3
gene7229	RNA14613	0, 1	0,2	NW_014569714.1	-1	317247	317691	true	124	26
gene7230	RNA14614	0, 1, 2, 3	0,2,1,2	NW_014569714.1	-1	320634	321867	true	95	26
gene7231	RNA14615	0, 1	0,1	NW_014569714.1	-1	346120	346829	true	110	73
gene7232	RNA14616	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,1,0,0,1,2,2,0,2,2,1,2,0,0,0,2	NW_014569715.1	1	1817	44587	true	30640	19
gene7232	RNA14617	16, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,1,0,0,1,2,2,0,2,2,1,2,0,0,0,2	NW_014569715.1	1	19717	44587	true	12674	34
gene7232	RNA14618	16, 1, 2, 3, 17, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,1,0,0,1,2,2,0,2,2,1,2,0,0,0,2	NW_014569715.1	1	19717	44587	true	12674	34
gene7233	RNA14623	0, 1, 2, 3, 4, 5, 6	0,2,2,0,0,2,0	NW_014569715.1	1	168370	241054	true	42137	9
gene7233	RNA14624	0, 1, 2, 3, 4, 7, 6	0,2,2,0,0,2,0	NW_014569715.1	1	168370	241054	true	42137	9
gene7233	RNA14625	0, 1, 2, 8, 4, 5, 6	0,2,2,0,0,2,0	NW_014569715.1	1	168370	241054	true	42146	9
gene7234	RNA14626	0, 1, 2	0,0,0	NW_014569716.1	-1	1757	2849	true	211	3
gene7235	RNA14627	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,0,1,2,0,0,0,2,1,0,0,0,2	NW_014569716.1	-1	12594	271853	true	218292	15
gene7235	RNA14628	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 10, 11, 12, 13	0,0,0,1,2,0,0,0,2,1,0,0,0,0,2	NW_014569716.1	-1	12594	271853	true	218292	15
gene7236	RNA14629	0, 1	0,0	NW_014569716.1	-1	280982	282207	true	269	8
gene7237	RNA14630	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,2,2,0,0,0,1,2,0,0,2,2,2,0,0,1	NW_014569717.1	-1	77358	111516	true	15444	18
gene7237	RNA14632	0, 16, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,2,2,0,0,0,1,2,0,0,2,2,2,0,0,1	NW_014569717.1	-1	77358	111516	true	15447	18
gene7237	RNA14633	0, 1, 2, 17, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,2,2,0,0,0,1,2,0,0,2,2,2,0,0,1	NW_014569717.1	-1	77358	111516	true	15444	18
gene7237	RNA14634	0, 1, 2, 3, 4, 5, 6, 7, 8, 18, 10, 11, 12, 13, 14, 15	0,2,2,0,0,0,1,2,0,0,2,2,2,0,0,1	NW_014569717.1	-1	77358	111516	true	15444	18
gene7237	RNA14635	0, 1, 2, 3, 4, 5, 6, 7, 8, 19, 10, 11, 12, 13, 14, 15	0,2,2,0,0,0,1,2,0,0,2,2,2,0,0,1	NW_014569717.1	-1	77358	111516	true	15444	18
gene7238	RNA14637	0, 1, 2, 3	0,2,0,0	NW_014569717.1	1	139340	142180	true	1419	10
gene7238	RNA14638	4, 5, 2, 3	0,1,0,0	NW_014569717.1	1	139354	142180	true	1419	0
gene7238	RNA14639	6, 2, 3	0,0,0	NW_014569717.1	1	139816	142180	true	1419	83
gene7239	RNA14640	0, 1	0,0	NW_014569717.1	1	153553	154331	true	329	1
gene7239	RNA14641	2	0	NW_014569717.1	1	153888	154331	true	0	148
gene7240	RNA14642	0, 1, 2, 3	0,1,0,1	NW_014569717.1	-1	155335	156331	true	279	28
gene7241	RNA14643	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11	0,2,1,2,0,2,2,2,2,1,2,0	NW_014569717.1	1	158160	163308	true	533	6
gene7241	RNA14644	0, 1, 2, 3, 4, 5, 6, 7, 12, 9, 10, 11	0,2,1,2,0,2,2,2,2,1,2,0	NW_014569717.1	1	158160	163308	true	533	6
gene7241	RNA14645	0, 1, 2, 3, 4, 5, 6, 7, 13, 9, 10, 11	0,2,1,2,0,2,2,2,2,1,2,0	NW_014569717.1	1	158160	163308	true	533	6
gene7242	RNA14646	0, 1, 2, 3, 4, 5	0,2,1,1,2,2	NW_014569717.1	-1	166451	169460	true	322	61
gene7243	RNA14652	0, 1, 2, 3, 4, 5	0,2,2,2,2,2	NW_014569717.1	-1	169468	186940	true	9589	43
gene7244	RNA14653	0, 1, 2, 3, 4, 5	0,2,0,2,0,1	NW_014569717.1	1	196271	198158	true	133	12
gene7245	RNA14654	0, 1	0,0	NW_014569717.1	-1	200174	201064	true	234	72
gene7246	RNA14657	0, 1, 2, 3, 4, 5, 6, 7	0,0,0,2,2,0,0,0	NW_014569717.1	1	203294	250197	true	16778	11
gene7247	RNA14658	0, 1, 2, 3, 4, 5, 6	0,2,0,0,1,0,0	NW_014569717.1	-1	266748	268431	true	285	18
gene7249	RNA14662	0, 1, 2, 3, 4, 5, 6	0,0,2,2,2,0,2	NW_014569717.1	-1	276953	293856	true	7688	32
gene7249	RNA14663	0, 1, 2, 3, 4, 7, 6	0,0,2,2,2,0,2	NW_014569717.1	-1	276953	293856	true	7688	32
gene7250	RNA14664	0, 1, 2	0,0,0	NW_014569717.1	-1	294844	295776	true	109	31
gene7251	RNA14665	0	0	NW_014569717.1	-1	297407	299149	true	NA	581
gene7252	RNA14666	0, 1, 2, 3, 4	0,2,2,0,2	NW_014569717.1	1	300517	301926	true	513	10
gene7253	RNA14667	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,1,2,2,0,0,0,0,0,2	NW_014569717.1	-1	311224	319073	true	1536	43
gene7253	RNA14668	0, 1, 2, 3, 4, 5, 6, 10, 9	0,1,2,2,0,0,0,0,2	NW_014569717.1	-1	311224	319073	true	1536	43
gene7254	RNA14669	0, 1, 2, 3, 4	0,0,0,2,2	NW_014569718.1	1	29515	58410	true	25861	17
gene7254	RNA14670	0, 1, 2, 3, 5, 6	0,0,0,2,2,1	NW_014569718.1	1	29515	58410	true	25861	17
gene7254	RNA14671	0, 1, 2, 3, 7	0,0,0,2,2	NW_014569718.1	1	29515	33641	true	1311	17
gene7255	RNA14672	0, 1, 2	0,1,0	NW_014569718.1	-1	80959	82532	true	85	132
gene7256	RNA14674	0, 1, 2, 3	0,2,0,2	NW_014569718.1	1	86051	86966	true	179	27
gene7257	RNA14675	0, 1, 2, 3, 4, 5, 6, 7, 8	0,0,0,1,0,0,0,1,0	NW_014569718.1	-1	93328	96908	true	197	15
gene7258	RNA14676	0, 1, 2, 3	0,2,2,2	NW_014569718.1	1	99574	103465	true	2421	43
gene7259	RNA14677	0, 1, 2, 3, 4, 5, 6, 7	0,1,1,2,1,0,1,1	NW_014569718.1	-1	109231	111526	true	374	17
gene7259	RNA14678	0, 8, 2, 3, 4, 5, 6, 7	0,1,1,2,1,0,1,1	NW_014569718.1	-1	109231	111526	true	374	17
gene7259	RNA14680	9, 2, 3, 4, 5, 6, 7	0,1,2,1,0,1,1	NW_014569718.1	-1	109231	111246	true	374	42
gene7260	RNA14681	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,0,2,2,0,2,0,0,2,0	NW_014569718.1	1	113563	120028	true	1205	34
gene7261	RNA14682	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	263637	true	49303	3
gene7261	RNA14683	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	263637	true	49303	3
gene7261	RNA14684	0, 1, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	263637	true	49303	3
gene7261	RNA14685	0, 1, 39, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	263637	true	49303	3
gene7261	RNA14686	0, 1, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	263637	true	49303	3
gene7261	RNA14687	0, 1, 40, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	263637	true	49303	3
gene7261	RNA14689	41, 1, 40, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	14077	5
gene7261	RNA14690	41, 1, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	14077	3
gene7261	RNA14691	41, 1, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	14077	3
gene7261	RNA14692	41, 1, 40, 39, 2, 3, 37, 4, 5, 6, 7, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	14077	3
gene7261	RNA14693	41, 1, 40, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 42, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	14077	3
gene7261	RNA14694	41, 1, 40, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 43, 32, 33, 34, 35	0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	14077	3
gene7261	RNA14695	41, 1, 40, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	14077	3
gene7261	RNA14696	41, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	20901	3
gene7261	RNA14697	41, 1, 40, 39, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	20901	3
gene7261	RNA14698	41, 1, 40, 39, 2, 3, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	20901	3
gene7261	RNA14699	41, 1, 40, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	14077	3
gene7261	RNA14700	41, 1, 40, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	14077	5
gene7261	RNA14701	41, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	20901	3
gene7261	RNA14702	41, 1, 40, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	14077	3
gene7261	RNA14703	41, 1, 40, 39, 2, 3, 37, 4, 5, 6, 7, 38, 8, 9, 10, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	224278	true	19159	3
gene7261	RNA14704	44, 45, 4, 5, 6, 7, 38, 8, 9, 10, 11, 12, 36, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35	0,2,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,2,0,0,1,1,0,1,0,2,0,2,2,0,2,2,1	NW_014569718.1	-1	126421	187995	true	4691	3
